!!SBtab TableType='Proteomaps' Organism='eco'!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
b3362	73.0	4.04417367809	25550.0	5.83185664465	350			
b3358	92.0	5.09676682718	32200.0	7.3497371412	350			
b3369	128.0	7.09115384652	44800.0	10.2257212399	350			
b3376	4.0	0.221598557704	1400.0	0.319553788748	350			
b3377	1.0	0.0553996394259	350.0	0.079888447187	350			
b3378	12.0	0.664795673111	4200.0	0.958661366244	350			
b3380	0.0	0.0	0.0	0.0	350			
b3381	0.0	0.0	0.0	0.0	350			
b3382	53.0	2.93618088957	18550.0	4.23408770091	350			
b3383	142.0	7.86674879848	49700.0	11.3441595006	350			
b3411	63.0	3.49017728383	22050.0	5.03297217278	350			
b3402	41.0	2.27138521646	14350.0	3.27542633467	350			
b3407	3198.0	177.168046884	1119300.0	255.483254104	350			
b3434	669.0	37.0623587759	234150.0	53.4453711681	350			
b3448	96.0	5.31836538489	33600.0	7.66929092995	350			
b3483	17.0	0.94179387024	5950.0	1.35810360218	350			
b3485	155.0	8.58694411102	58125.0	13.2671885507	375.0	YhhJ	K09686	Transport
b3459	1131.0	62.6569921907	395850.0	90.3538337685	350			
b3466	678.0	37.5609555308	237300.0	54.1643671928	350			
b3467	362.0	20.0546694722	126700.0	28.9196178817	350			
b3468	328.0	18.1710817317	114800.0	26.2034106773	350			
b3471	373.0	20.6640655059	130550.0	29.7983908008	350			
b3473	109.0	6.03856069742	38150.0	8.70784074338	350			
b3474	14.0	0.775594951963	4900.0	1.11843826062	350			
b3439	371.0	20.553266227	129850.0	29.6386139064	350			
b3440	1001.0	55.4550390653	350350.0	79.9683356342	350			
b3441	167.0	9.25173978413	27054.0	6.17514871485	162.0	YhhY	K03825	Other enzymes
b3442	0.0	0.0	0.0	0.0	350			
b3508	1.0	0.0553996394259	350.0	0.079888447187	350			
b3487	413.0	22.8800510829	144550.0	32.9939286882	350			
b3488	4.0	0.221598557704	1400.0	0.319553788748	350			
b3491	16.0	0.886394230815	5600.0	1.27821515499	350			
b3492	451.0	24.9852373811	157850.0	36.0296896813	350			
b3497	532.0	29.4726081746	186200.0	42.5006539035	350			
b3499	1230.0	68.1415564939	430500.0	98.26279004	350			
b3518	9.0	0.498596754833	4185.0	0.95523757565	465.0	YhjA	K00428	Other enzymes
b3520	59.0	3.26857872613	20650.0	4.71341838403	350			
b3521	64.0	3.54557692326	22400.0	5.11286061997	350			
b3522	176.0	9.75033653896	61600.0	14.0603667049	350			
b3523	149.0	8.25454627446	52150.0	11.9033786309	350			
b3524	3.0	0.166198918278	1050.0	0.239665341561	350			
b3525	1.0	0.0553996394259	350.0	0.079888447187	350			
b3527	702.0	38.890546877	245700.0	56.0816899253	350			
b3529	181.0	10.0273347361	63350.0	14.4598089408	350			
b3535	439.0	24.320441708	153650.0	35.0710283151	350			
b3539	402.0	22.2706550492	140700.0	32.1151557692	350			
b3547	3.0	0.166198918278	1200.0	0.273903247498	400.0	YhjX	K08177	Transport
b3548	25.0	1.38499098565	8750.0	1.99721117968	350			
b3562	2.0	0.110799278852	700.0	0.159776894374	350			
b3563	0.0	0.0	0.0	0.0	350			
b3550	41.0	2.27138521646	5986.0	1.3663206996	146.0	YiaC	K03826	Other enzymes
b3552	4423.0	245.032605181	1548050.0	353.346601908	350			
b3554	5946.0	329.406256026	2081100.0	475.016706974	350			
b3555	92.0	5.09676682718	8832.0	2.01592790159	96.0	YiaG	K07726	Transcription factors
b3574	248.0	13.7391105776	86800.0	19.8123349024	350			
b3575	8.0	0.443197115407	2656.0	0.606239187796	332.0	YiaK	K08092	Carbohydrate metabolism
b3576	2.0	0.110799278852	700.0	0.159776894374	350			
b3577	0.0	0.0	0.0	0.0	350			
b3578	0.0	0.0	0.0	0.0	350			
b3579	1.0	0.0553996394259	350.0	0.079888447187	350			
b3581	33.0	1.82818810105	11550.0	2.63631875717	350	YiaQ	K03081	Carbohydrate metabolism
b3582	26.0	1.44039062507	9100.0	2.07709962686	350	YiaR	K03082	Carbohydrate metabolism
b3583	24.0	1.32959134622	8400.0	1.91732273249	350	YiaS	K03080	Carbohydrate metabolism
b3584	32.0	1.77278846163	11200.0	2.55643030998	350			
b3585	31.0	1.7173888222	10850.0	2.4765418628	350			
b3586	11.0	0.609396033685	3850.0	0.878772919057	350			
b3587	15.0	0.830994591389	5250.0	1.19832670781	350			
b3589	0.0	0.0	0.0	0.0	383.0	YiaY	K13954	Glycolysis
b3594	57.0	3.15777944728	19950.0	4.55364148966	350			
b3618	654.0	36.2313641845	228900.0	52.2470444603	350			
b3615	7.0	0.387797475981	2450.0	0.559219130309	350			
b3592	326.0	18.0602824528	114100.0	26.043633783	350			
b3596	8.0	0.443197115407	2800.0	0.639107577496	350			
b3597	9.0	0.498596754833	3150.0	0.718996024683	350			
b3598	6.0	0.332397836555	2100.0	0.479330683122	350			
b3602	4692.0	259.935108186	1642200.0	374.836594201	350			
b3611	8459.0	468.625549904	2960650.0	675.776374755	350			
b3614	292.0	16.1766947124	102200.0	23.3274265786	350			
b4554	1536.0	85.0938461582	537600.0	122.708654879	350			
b3644	3069.0	170.021493398	1074150.0	245.177644417	350			
b3646	93.0	5.15216646661	32550.0	7.42962558839	350			
b3655	187.0	10.3597325726	65450.0	14.939139624	350			
b3656	17.0	0.94179387024	5950.0	1.35810360218	350			
b3657	0.0	0.0	0.0	0.0	350			
b3660	180.0	9.97193509666	63000.0	14.3799204937	350			
b3663	106.0	5.87236177915	37100.0	8.46817540182	350			
b3664	0.0	0.0	0.0	0.0	470.0	YicO	K06901	Transport
b3638	20.0	1.10799278852	7000.0	1.59776894374	350			
b4555	13.0	0.720195312537	4550.0	1.03854981343	350			
b3697	1745.0	96.6723707982	610750.0	139.405340341	350			
b3698	916.0	50.7460697141	320600.0	73.1778176233	350			
b3705	8807.0	487.904624424	4826236.0	1101.60142799	548.0	YidC	K03217	Protein export
b4557	469.0	25.9824308908	164150.0	37.4676817307	350			
b3685	94.0	5.20756610604	32900.0	7.50951403558	350			
b3674	9.0	0.498596754833	3150.0	0.718996024683	350			
b3675	15.0	0.830994591389	5250.0	1.19832670781	350			
b3676	57.0	3.15777944728	19950.0	4.55364148966	350			
b3677	39.0	2.16058593761	13650.0	3.11564944029	350			
b3678	6.0	0.332397836555	2100.0	0.479330683122	350			
b3679	0.0	0.0	0.0	0.0	350			
b3680	10.0	0.553996394259	3500.0	0.79888447187	350			
b3684	4.0	0.221598557704	1400.0	0.319553788748	350	YidP	K03482	Transcription factors
b3688	432.0	23.932644232	151200.0	34.5118091848	350			
b3689	221.0	12.2433203131	77350.0	17.6553468283	350			
b3696	12.0	0.664795673111	4200.0	0.958661366244	350			
b3711	84.0	4.65356971178	29400.0	6.71062956371	350			
b3712	93.0	5.15216646661	32550.0	7.42962558839	350			
b3713	702.0	38.890546877	245700.0	56.0816899253	350			
b3715	178.0	9.86113581781	62300.0	14.2201435993	350			
b3718	84.0	4.65356971178	29400.0	6.71062956371	350			
b3719	16.0	0.886394230815	5600.0	1.27821515499	350			
b3755	1032.0	57.1724278875	361200.0	82.444877497	350			
b3765	2.0	0.110799278852	700.0	0.159776894374	350			
b3764	43279.0	2397.64099471	15147650.0	3457.49210581	350			
b3795	2254.0	124.870787266	788900.0	180.06855996	350			
b4558	6820.0	377.825540885	2387000.0	544.839209815	350			
b3810	529.0	29.3064092563	185150.0	42.2609885619	350			
b3812	712.0	39.4445432712	249200.0	56.8805743972	350			
b4482	26.0	1.44039062507	9100.0	2.07709962686	350			
b3817	116.0	6.42635817341	40600.0	9.26705987369	350			
b3818	2.0	0.110799278852	700.0	0.159776894374	350			
b3820	1631.0	90.3568119037	570850.0	130.298057362	350			
b3826	789.0	43.710315507	276150.0	63.0319848305	350			
b3827	355.0	19.6668719962	124250.0	28.3603987514	350			
b3834	932.0	51.6324639449	326200.0	74.4560327783	350			
b3848	207.0	11.4677253612	72450.0	16.5369085677	350			
b3865	3813.0	211.238825131	1334550.0	304.614649124	350			
b3858	5102.0	282.648960351	1785700.0	407.590857548	350			
b3861	10.0	0.553996394259	3500.0	0.79888447187	350			
b3862	234.0	12.9635156257	81900.0	18.6938966418	350			
b3866	7289.0	403.807971775	2551150.0	582.306891546	350			
b3872	104.0	5.76156250029	36400.0	8.30839850745	350			
b3873	106.0	5.87236177915	37100.0	8.46817540182	350			
b3874	22.0	1.21879206737	7700.0	1.75754583811	350			
b3876	0.0	0.0	0.0	0.0	350			
b3877	5.0	0.27699819713	1750.0	0.399442235935	350			
b3878	10.0	0.553996394259	3500.0	0.79888447187	350	YihQ	K15922	Carbohydrate metabolism
b3879	4.0	0.221598557704	1400.0	0.319553788748	350			
b3880	15.0	0.830994591389	5250.0	1.19832670781	350			
b3881	13.0	0.720195312537	4550.0	1.03854981343	350			
b3882	1.0	0.0553996394259	350.0	0.079888447187	350	YihU	K08318	Other enzymes
b3883	10.0	0.553996394259	3500.0	0.79888447187	350			
b3884	522.0	28.9186117803	182700.0	41.7017694316	350			
b3885	441.0	24.4312409868	154350.0	35.2308052095	350			
b3886	84.0	4.65356971178	29400.0	6.71062956371	350			
b3888	484.0	26.8134254821	169400.0	38.6660084385	350			
b3889	11.0	0.609396033685	3850.0	0.878772919057	350			
b3890	41.0	2.27138521646	14350.0	3.27542633467	350			
b3896	28.0	1.55118990393	9800.0	2.23687652124	350			
b3910	722.0	39.9985396655	252700.0	57.679458869	350			
b3920	200.0	11.0799278852	70000.0	15.9776894374	350			
b3921	319.0	17.6724849769	111650.0	25.4844146527	350			
b3922	750.0	41.5497295694	262500.0	59.9163353903	350			
b3937	25.0	1.38499098565	8750.0	1.99721117968	350			
b3964	1941.0	107.530700126	679350.0	155.06347599	350			
b3943	38.0	2.10518629818	13300.0	3.03576099311	350			
b3944	1.0	0.0553996394259	350.0	0.079888447187	350			
b3954	56.0	3.10237980785	19600.0	4.47375304247	350			
b3955	1678.0	92.9605949567	587300.0	134.05281438	350			
b4011	72.0	3.98877403867	25200.0	5.75196819746	350			
b4012	152.0	8.42074519274	22344.0	5.10007846842	147.0	YjaB	K03827	Other enzymes
b3999	1825.0	101.104341952	638750.0	145.796416116	350			
b4001	82.0	4.54277043292	28700.0	6.55085266933	350			
b3989	22.0	1.21879206737	7700.0	1.75754583811	350			
b4020	192.0	10.6367307698	67200.0	15.3385818599	350			
b4023	471.0	26.0932301696	164850.0	37.6274586251	350			
b4026	43.0	2.38218449531	15050.0	3.43520322904	350			
b4027	1.0	0.0553996394259	350.0	0.079888447187	350			
b4028	2.0	0.110799278852	700.0	0.159776894374	350			
b4029	1.0	0.0553996394259	350.0	0.079888447187	350			
b4045	238.0	13.1851141834	83300.0	19.0134504305	350			
b4047	0.0	0.0	0.0	0.0	350			
b4048	2.0	0.110799278852	700.0	0.159776894374	350			
b4056	164.0	9.08554086585	57400.0	13.1017053387	350			
b4057	532.0	29.4726081746	186200.0	42.5006539035	350			
b4621	1.0	0.0553996394259	350.0	0.079888447187	350			
b4620	1.0	0.0553996394259	350.0	0.079888447187	350			
b4060	299.0	16.5644921883	104650.0	23.8866457089	350			
b4061	13.0	0.720195312537	4550.0	1.03854981343	350			
b4064	2302.0	127.529969958	1033598.0	235.921540673	449.0	YjcD	K06901	Transport
b4065	308.0	17.0630889432	107800.0	24.6056417336	350			
b4066	0.0	0.0	0.0	0.0	350			
b4068	9.0	0.498596754833	3150.0	0.718996024683	350			
b4078	131.0	7.25735276479	45850.0	10.4653865815	350			
b4083	2.0	0.110799278852	700.0	0.159776894374	350			
b4110	4.0	0.221598557704	1400.0	0.319553788748	350			
b4109	27.0	1.4957902645	9450.0	2.15698807405	350			
b4135	457.0	25.3176352176	159950.0	36.5090203645	350			
b4121	104.0	5.76156250029	36400.0	8.30839850745	350			
b4126	43.0	2.38218449531	15050.0	3.43520322904	350			
b4127	120.0	6.64795673111	42000.0	9.58661366244	350			
b4128	14.0	0.775594951963	4900.0	1.11843826062	350			
b4130	3.0	0.166198918278	1050.0	0.239665341561	350			
b4108	5011.0	277.607593163	556221.0	126.958948522	111.0	YjdM	K06193	Amino acid metabolism
b4107	0.0	0.0	0.0	0.0	350			
b4559	0.0	0.0	0.0	0.0	350			
b4487	23.0	1.2741917068	8050.0	1.8374342853	350			
b4155	1139.0	63.1001893061	398650.0	90.992941346	350	EpmA		tRNA loading
b4168	900.0	49.8596754833	315000.0	71.8996024683	350			
b4167	96.0	5.31836538489	33600.0	7.66929092995	350			
b4141	41.0	2.27138521646	14350.0	3.27542633467	350			
b4144	3172.0	175.727656259	1110200.0	253.406154477	350			
b4145	45.0	2.49298377417	15750.0	3.59498012342	350			
b4146	777.0	43.0455198339	271950.0	62.0733234643	350			
b4156	93.0	5.15216646661	32550.0	7.42962558839	350			
b4157	2.0	0.110799278852	700.0	0.159776894374	350			
b4158	14.0	0.775594951963	4900.0	1.11843826062	350			
b4159	146.0	8.08834735618	51100.0	11.6637132893	350			
b4166	108.0	5.983161058	37800.0	8.6279522962	350			
b4176	518.0	28.6970132226	181300.0	41.3822156429	350			
b4670	44.0	2.43758413474	15400.0	3.51509167623	350			
b4186	0.0	0.0	0.0	0.0	350			
b4231	3.0	0.166198918278	993.0	0.226654937305	331.0	YjfF	K02057	Transport
b4181	3.0	0.166198918278	1050.0	0.239665341561	350			
b4182	11.0	0.609396033685	3850.0	0.878772919057	350			
b4183	0.0	0.0	0.0	0.0	350			
b4184	0.0	0.0	0.0	0.0	350			
b4185	1.0	0.0553996394259	350.0	0.079888447187	350			
b4188	26.0	1.44039062507	9100.0	2.07709962686	350			
b4190	174.0	9.63953726011	60900.0	13.9005898105	350			
b4199	0.0	0.0	0.0	0.0	350			
b4204	71.0	3.93337439924	24850.0	5.67207975028	350			
b4234	3950.0	218.828575732	1382500.0	315.559366389	350			
b4269	101.0	5.59536358202	35653.0	8.13789373588	353.0	YjgB	K12957	Other enzymes
b4243	18166.0	1006.38984981	6358100.0	1451.2535316	350	RidA		Other enzymes
b4248	80.0	4.43197115407	28000.0	6.39107577496	350			
b4249	67.0	3.71177584154	23450.0	5.35252596153	350			
b4251	544.0	30.1374038477	190400.0	43.4593152697	350			
b4253	7.0	0.387797475981	2450.0	0.559219130309	350			
b4256	1096.0	60.7180048108	183032.0	41.7775493301	167.0	YjgM	K03828	Other enzymes
b4257	11.0	0.609396033685	3850.0	0.878772919057	350			
b4263	78.0	4.32117187522	27300.0	6.23129888059	350			
b4277	0.0	0.0	0.0	0.0	350			
b4279	17.0	0.94179387024	5950.0	1.35810360218	350			
b4280	161.0	8.91934194757	56350.0	12.8620399971	350			
b4296	6.0	0.332397836555	2100.0	0.479330683122	350			
b4297	25.0	1.38499098565	8750.0	1.99721117968	350	YjhG	K01687	Amino acid metabolism
b4298	33.0	1.82818810105	9768.0	2.22957243464	296.0	YjhH	K01714	Amino acid metabolism
b4299	2.0	0.110799278852	700.0	0.159776894374	350			
b4306	58.0	3.2131790867	20300.0	4.63352993685	350			
b4307	63.0	3.49017728383	22050.0	5.03297217278	350			
b4295	694.0	38.4473497616	242900.0	55.4425823478	350			
b4566	15.0	0.830994591389	5250.0	1.19832670781	350			
b4352	787.0	43.5995162282	275450.0	62.8722079362	350			
b4325	6.0	0.332397836555	2100.0	0.479330683122	350			
b4329	7.0	0.387797475981	2450.0	0.559219130309	350			
b4330	5.0	0.27699819713	1750.0	0.399442235935	350			
b4332	1.0	0.0553996394259	350.0	0.079888447187	350			
b4333	40.0	2.21598557704	14000.0	3.19553788748	350			
b4334	0.0	0.0	0.0	0.0	350			
b4335	8.0	0.443197115407	2800.0	0.639107577496	350			
b4336	28.0	1.55118990393	9800.0	2.23687652124	350			
b4340	41.0	2.27138521646	14350.0	3.27542633467	350			
b4341	14.0	0.775594951963	4900.0	1.11843826062	350			
b4353	567.0	31.4115955545	198450.0	45.296749555	350			
b4354	7006.0	388.129873818	2452100.0	559.698460992	350			
b4360	1607.0	89.0272205574	562450.0	128.38073463	350			
b4363	17.0	0.94179387024	5950.0	1.35810360218	350			
b4374	763.0	42.269924882	171675.0	39.1852833452	225.0	YjjG	K08723	Purine metabolism
b4380	40.0	2.21598557704	14000.0	3.19553788748	350			
b4385	157.0	8.69774338987	54950.0	12.5424862084	350			
b4391	9191.0	509.178085964	3216850.0	734.254718096	350			
b4356	1.0	0.0553996394259	350.0	0.079888447187	350			
b4357	15.0	0.830994591389	5250.0	1.19832670781	350			
b4358	3.0	0.166198918278	1050.0	0.239665341561	350			
b4364	33.0	1.82818810105	11550.0	2.63631875717	350			
b4365	0.0	0.0	0.0	0.0	350			
b4377	143.0	7.9221484379	50050.0	11.4240479477	350			
b4378	67.0	3.71177584154	23450.0	5.35252596153	350			
b4379	4.0	0.221598557704	1400.0	0.319553788748	350			
b4394	955.0	52.9066556517	334250.0	76.2934670636	350			
b4402	0.0	0.0	0.0	0.0	350			
b4567	25.0	1.38499098565	8750.0	1.99721117968	350			
b4403	630.0	34.9017728383	143640.0	32.7862187255	228.0	YjtD	K02533	Other enzymes
b0253	26.0	1.44039062507	9100.0	2.07709962686	350			
b0250	114.0	6.31555889455	39900.0	9.10728297932	350			
b0249	4.0	0.221598557704	1400.0	0.319553788748	350			
b0247	4.0	0.221598557704	1400.0	0.319553788748	350			
b4504	0.0	0.0	0.0	0.0	350			
b0245	1.0	0.0553996394259	350.0	0.079888447187	350			
b4586	0.0	0.0	0.0	0.0	350			
b0301	25.0	1.38499098565	8750.0	1.99721117968	350			
b0304	8.0	0.443197115407	2800.0	0.639107577496	350			
b0305	15.0	0.830994591389	5250.0	1.19832670781	350			
b0306	27.0	1.4957902645	9450.0	2.15698807405	350			
b0307	37.0	2.04978665876	12950.0	2.95587254592	350			
b0308	45.0	2.49298377417	15750.0	3.59498012342	350			
b0310	11.0	0.609396033685	3850.0	0.878772919057	350			
b0303	61.0	3.37937800498	21350.0	4.87319527841	350			
b0288	318.0	17.6170853374	111300.0	25.4045262055	350			
b0295	6.0	0.332397836555	2100.0	0.479330683122	350			
b0296	487.0	26.9796244004	42369.0	9.67083891105	87.0	YkgM	K02909	Ribosome
b4506	493.0	27.312022237	23171.0	5.28884345649	47.0	YkgO	K02919	Ribosome
b4671	5.0	0.27699819713	1750.0	0.399442235935	350			
b0457	23.0	1.2741917068	8050.0	1.8374342853	350			
b0458	957.0	53.0174549306	334950.0	76.453243958	350			
b0458	266.0	14.7363040873	93100.0	21.2503269517	350			
b0520	0.0	0.0	0.0	0.0	350			
b4509	0.0	0.0	0.0	0.0	350			
b4588	2.0	0.110799278852	700.0	0.159776894374	350			
b4589	2.0	0.110799278852	700.0	0.159776894374	350			
b0833	141.0	7.81134915905	49350.0	11.2642710534	350			
b0834	316.0	17.5062860586	110600.0	25.2447493111	350			
b0837	1.0	0.0553996394259	350.0	0.079888447187	350			
b0838	1359.0	75.2881099798	475650.0	108.568399727	350			
b0952	612.0	33.9045793287	214200.0	48.8917296784	350			
b0991	15.0	0.830994591389	5250.0	1.19832670781	350			
b1044	26.0	1.44039062507	9100.0	2.07709962686	350			
b1045	141.0	7.81134915905	49350.0	11.2642710534	350			
b1046	25.0	1.38499098565	8750.0	1.99721117968	350			
b4518	149.0	8.25454627446	52150.0	11.9033786309	350			
b1122	21.0	1.16339242794	7350.0	1.67765739093	350			
b1137	42.0	2.32678485589	14700.0	3.35531478185	350			
b1138	34.0	1.88358774048	11900.0	2.71620720436	350			
b1143	416.0	23.0462500012	145600.0	33.2335940298	350			
b1144	64.0	3.54557692326	22400.0	5.11286061997	350			
b1147	10.0	0.553996394259	3500.0	0.79888447187	350			
b1148	2.0	0.110799278852	700.0	0.159776894374	350			
b1153	0.0	0.0	0.0	0.0	350			
b1150	4.0	0.221598557704	1400.0	0.319553788748	350			
b1165	48.0	2.65918269244	16800.0	3.83464546498	350			
b1167	26.0	1.44039062507	9100.0	2.07709962686	350			
b1171	934.0	51.7432632238	326900.0	74.6158096727	350			
b1195	8.0	0.443197115407	2800.0	0.639107577496	350			
b4520	379.0	20.9964633424	132650.0	30.2777214839	350			
b1172	724.0	40.1093389444	253400.0	57.8392357634	350			
b4593	0.0	0.0	0.0	0.0	350			
b4594	1.0	0.0553996394259	350.0	0.079888447187	350			
b4522	1077.0	59.6654116617	376950.0	86.0398576204	350			
b4672	12.0	0.664795673111	4200.0	0.958661366244	350			
b1295	435.0	24.0988431503	152250.0	34.7514745263	350			
b1375	38.0	2.10518629818	13300.0	3.03576099311	350			
b1330	214.0	11.8555228371	74900.0	17.096127698	350			
b1332	7207.0	399.265201343	2522450.0	575.756038877	350			
b1365	10.0	0.553996394259	3500.0	0.79888447187	350			
b1408	0.0	0.0	0.0	0.0	350			
b1409	0.0	0.0	0.0	0.0	298.0	YnbB	K00981	Phosphatidylinositol signaling system
b1410	2.0	0.110799278852	700.0	0.159776894374	350			
b1411	4.0	0.221598557704	1400.0	0.319553788748	350			
b1382	270.0	14.957902645	94500.0	21.5698807405	350			
b4674	0.0	0.0	0.0	0.0	350			
b1448	272.0	15.0687019238	46784.0	10.6785746091	172.0	YncA	K03823	Amino acid metabolism
b1449	77.0	4.26577223579	26950.0	6.1514104334	350			
b1451	353.0	19.5560727173	123550.0	28.200621857	350			
b1452	2047.0	113.403061905	716450.0	163.531651392	350			
b1454	1.0	0.0553996394259	350.0	0.079888447187	350			
b1455	0.0	0.0	0.0	0.0	350			
b1436	55.0	3.04698016842	19250.0	4.39386459529	350			
b4598	137.0	7.58975060135	47950.0	10.9447172646	350			
b1520	106.0	5.87236177915	37100.0	8.46817540182	350			
b1522	5.0	0.27699819713	1750.0	0.399442235935	350			
b1523	263.0	14.570105169	92050.0	21.0106616102	350			
b1524	442.0	24.4866406263	136136.0	31.0734104179	308.0	YneH	K01425	Amino acid metabolism
b1526	107.0	5.92776141857	37450.0	8.54806384901	350			
b1527	0.0	0.0	0.0	0.0	350			
b4599	310.0	17.173888222	108500.0	24.765418628	350			
b1582	241.0	13.3513131016	84350.0	19.2531157721	350			
b1583	2432.0	134.731923084	851200.0	194.288703559	350			
b1585	146.0	8.08834735618	51100.0	11.6637132893	350			
b1586	699.0	38.7243479587	244650.0	55.8420245837	350			
b1587	1.0	0.0553996394259	808.0	0.184428186649	808.0	YnfE	K07309	Amino acid metabolism
b1588	34.0	1.88358774048	11900.0	2.71620720436	350	YnfF	K07310	Amino acid metabolism
b1589	22.0	1.21879206737	7700.0	1.75754583811	350			
b1590	20.0	1.10799278852	7000.0	1.59776894374	350			
b1593	42.0	2.32678485589	9702.0	2.21450775602	231.0	YnfK	K01935	Cofactor biosynthesis
b1595	60.0	3.32397836555	21000.0	4.79330683122	350			
b1596	38.0	2.10518629818	15846.0	3.61689238322	417.0	YnfM	K08224	Transport
b1551	0.0	0.0	0.0	0.0	350			
b4533	7.0	0.387797475981	2450.0	0.559219130309	350			
b4602	5442.0	301.484837756	1904700.0	434.752929592	350			
